536,1.0, 1.0, 0.0, 1.0
543,1.0, 1.0, 0.0, 1.0
550,1.0, 1.0, 0.0, 1.0
557,1.0, 1.0, 0.0, 1.0
522,1.0, 1.0, 0.0, 0.4
529,1.0, 1.0, 0.0, 1.0
515,1.0, 1.0, 0.0, 1.0
539,0.0, 1.0, 0.0, 1.0
542,0.0, 1.0, 0.0, 1.0
546,0.0, 1.0, 0.0, 1.0
549,0.0, 1.0, 0.0, 1.0
553,0.0, 1.0, 0.0, 1.0
556,0.0, 1.0, 0.0, 1.0
560,0.0, 1.0, 0.0, 0.7
563,0.0, 1.0, 0.0, 0.7
